household_id,respondent_id,county,wave,gender,KPMD_status,sheep_owned,goats_owned,vaccinated_sheep,vaccinated_goats,disease_cases_sheep,disease_cases_goats,treated_sheep,treated_goats,sold_sheep_to_KPMD,sold_sheep_to_nonKPMD,sold_goats_to_KPMD,sold_goats_to_nonKPMD,avg_liveweight_sheep_KPMD_kg,avg_liveweight_sheep_nonKPMD_kg,avg_liveweight_goat_KPMD_kg,avg_liveweight_goat_nonKPMD_kg,price_per_kg_sheep_KPMD,price_per_kg_sheep_nonKPMD,price_per_kg_goat_KPMD,price_per_kg_goat_nonKPMD,age_at_sale_sheep_months,age_at_sale_goat_months,distance_to_market_km,time_to_market_hours,gender_decision_index_0_1,gender_control_index_0_1,has_credit,loan_amount_kes,repayment_rate_0_1,rCSI,coping_capacity_index_0_100,total_income_kes,livestock_income_kes,other_income_kes,sold_sheep_total,sold_goats_total,vaccination_rate_sheep,vaccination_rate_goats,disease_rate_sheep,disease_rate_goats,revenue_sheep_KPMD,revenue_sheep_nonKPMD,revenue_goat_KPMD,revenue_goat_nonKPMD,total_livestock_sales_revenue
HH0189,R0189,Samburu,Midline,Female,KPMD,18,0,12,0,2,0,1,0,3,1,0,0,19.98002325,22.70180903,,,280.5682035,323.6515297,,,14.56556716,,22.47266558,1.483625783,0.560248745,0.528633526,TRUE,47468,0.949821695,13.93514489,62.61484817,144970,101745,43225,4,0,0.666666667,,0.111111111,,16817.28,7347.48,0,0,24164.76
HH0189,R0189,Samburu,Endline,Female,KPMD,17,2,11,1,1,0,1,0,2,2,0,1,22.76678674,28.39185694,,20.52598245,371.8682998,360.6813352,,321.8517614,16.05839954,11.02250892,15.6358537,2.647679302,0.625067212,0.884185877,FALSE,0,,13.95786129,62.06307474,44793,22100,22693,4,1,0.647058824,0.5,0.058823529,0,16932.49,20480.83,0,6606.32,44019.64
HH0190,R0190,Kajiado,Baseline,Female,Non-KPMD Seller,10,12,6,7,2,2,1,1,1,5,0,3,24.3887558,23.85191943,,19.63299634,385.0502349,322.4213902,,308.0068455,9.348869387,8.388796039,30.69044742,0.856802804,0.407468224,0.403006856,FALSE,0,,1.00286553,58.07121369,65120,42284,22836,6,3,0.6,0.583333333,0.2,0.166666667,9390.9,38451.85,0,18141.29,65984.04
HH0190,R0190,Kajiado,Midline,Female,Non-KPMD Seller,13,11,6,6,2,2,1,1,1,3,0,1,22.34592513,22.8591547,,19.78187817,381.7451188,392.0108001,,282.3864132,15.85099034,15.12150494,18.25099147,2.578051299,0.351167225,0.415833788,FALSE,0,,6.89509399,65.46968473,40919,19979,20940,4,1,0.461538462,0.545454545,0.153846154,0.181818182,8530.45,26883.11,0,5586.13,40999.69
HH0190,R0190,Kajiado,Endline,Female,Non-KPMD Seller,11,8,6,4,2,1,1,1,0,2,0,0,,22.22677447,,,,353.736719,,,15.26635434,,32.98346125,3.513458143,0.815934147,0.44786505,FALSE,0,,7.847854929,61.16668525,92539,29456,63083,2,0,0.545454545,0.5,0.181818182,0.125,0,15724.85,0,0,15724.85
HH0191,R0191,Kajiado,Baseline,Male,Control,6,21,3,9,1,4,1,2,0,3,0,0,,30.26147121,,,,357.951074,,,15.01852404,,8.480925619,2.028828167,0.517548852,0.27863038,FALSE,0,,9.897395468,48.36500939,52745,12332,40413,3,0,0.5,0.428571429,0.166666667,0.19047619,0,32496.38,0,0,32496.38
HH0191,R0191,Kajiado,Midline,Male,Control,10,17,4,7,2,3,1,2,0,2,0,0,,18.68886594,,,,354.6447317,,,11.86339693,,1,3.351991308,0.105575855,0.729515329,FALSE,0,,12.70268472,70.73468429,69388,28528,40860,2,0,0.4,0.411764706,0.2,0.176470588,0,13255.82,0,0,13255.82
HH0191,R0191,Kajiado,Endline,Male,Control,8,16,4,7,1,2,0,1,0,2,0,6,,24.31505094,,21.12848874,,397.2642833,,373.5630308,15.76134035,9.671408929,6.348789148,2.266465511,0.73021279,0.866601209,FALSE,0,,14.54749729,57.09145339,109934,37946,71988,2,6,0.5,0.4375,0.125,0.125,0,19319,0,47356.93,66675.93
HH0192,R0192,Narok,Baseline,Female,KPMD,27,13,17,9,3,1,2,1,2,1,2,1,22.53186519,23.59607603,24.13664181,20.28714491,344.9299107,391.3462091,332.1366984,391.5045521,14.39253092,10.34432498,18.5237284,2.7144465,0.554330439,0.21846015,TRUE,33623,0.881069057,16.05718381,63.75349547,314299,210292,104007,3,3,0.62962963,0.692307692,0.111111111,0.076923077,15543.83,9234.23,16033.33,7942.51,48753.9
HH0192,R0192,Narok,Midline,Female,KPMD,26,18,19,12,2,2,1,1,5,2,2,1,24.84928052,24.19287235,25.14317494,25.03304876,383.5790209,335.8373162,431.9576158,377.1351184,6,9.949140382,12.82828723,2.003221468,0.929510882,0.318237416,TRUE,19553,0.841329368,12.78804444,80.58776273,92983,65391,27592,7,3,0.730769231,0.666666667,0.076923077,0.111111111,47658.31,16249.74,21721.57,9440.84,95070.46
HH0192,R0192,Narok,Endline,Female,KPMD,28,16,17,11,3,2,2,1,3,0,7,0,27.78995835,,24.70527593,,342.1574195,,436.1899921,,12.63085369,12.61410452,35.29787387,1.322903698,0.419795145,0.196151499,TRUE,75427,0.738435523,10.05440412,72.46552852,168542,114326,54216,3,7,0.607142857,0.6875,0.107142857,0.125,28525.62,0,75433.36,0,103958.98
HH0193,R0193,Narok,Baseline,Male,KPMD,23,4,16,3,2,0,2,0,3,2,2,1,24.41370482,23.30520632,27.79751689,20.85375967,378.9700119,414.8446172,500.9730787,330.8212573,12.41987277,6.476141257,17.85499071,1.696926885,0.872358403,0.305956155,FALSE,0,,6.363982201,67.53594951,76291,41879,34412,5,3,0.695652174,0.75,0.086956522,0,27756.19,19336.08,27851.62,6898.87,81842.76
HH0193,R0193,Narok,Midline,Male,KPMD,25,3,17,2,3,0,2,0,3,1,1,1,29.56112952,27.92408196,23.61570778,19.5382523,367.250444,296.8311161,391.304552,354.6250622,14.18247061,6,10.66392054,1.392137187,0.8604952,0.549197387,FALSE,0,,2.591473282,78.32924865,62838,43878,18960,4,2,0.68,0.666666667,0.12,0,32569.01,8288.74,9240.93,6928.75,57027.43
HH0193,R0193,Narok,Endline,Male,KPMD,25,0,17,0,2,0,1,0,3,1,0,0,22.86753147,26.10618704,,,498.0752491,372.1175486,,,10.99348635,,1,2.385584565,0.421498946,0.106137842,TRUE,60196,0.817509804,13.31507877,52.60393189,308044,135603,172441,4,0,0.68,,0.08,,34169.25,9714.57,0,0,43883.82
HH0194,R0194,Samburu,Baseline,Male,KPMD,16,25,11,18,2,3,1,2,2,3,1,2,26.4375455,22.37747925,22.75706896,22.59744616,341.5390925,298.9073904,295.3812416,448.6256798,13.66719396,10.64970764,11.32776763,0.2,0.236606034,0.782625316,TRUE,55178,0.96951179,3.771694715,50.92819461,26298,19713,6585,5,3,0.6875,0.72,0.125,0.12,18058.91,20066.38,6722.01,20275.59,65122.89
HH0194,R0194,Samburu,Midline,Male,KPMD,18,26,13,17,1,2,1,1,2,2,0,0,30.19530432,25.39666411,,,412.0763167,393.1533999,,,7.929527548,,20.45728392,2.668893051,0.225560029,0.416246587,FALSE,0,,0.741217971,41.50912187,50915,41090,9825,4,0,0.722222222,0.653846154,0.055555556,0.076923077,24885.54,19969.57,0,0,44855.11
HH0194,R0194,Samburu,Endline,Male,KPMD,23,28,14,18,2,4,1,3,4,1,1,0,32.13983375,24.11496744,24.94682839,,366.5471851,307.9481593,455.0071623,,17.62072918,8.319742742,17.17161622,1.58509359,0.241232509,0.627271452,FALSE,0,,6.245056155,51.40380453,58942,48436,10506,5,1,0.608695652,0.642857143,0.086956522,0.142857143,47123.06,7426.16,11350.99,0,65900.21
HH0195,R0195,Kajiado,Baseline,Male,Control,13,24,5,9,2,4,1,2,0,2,0,3,,23.48012287,,18.83774704,,310.9168976,,445.3173895,9.164931246,14.0817967,30.90302928,3.175191486,0.715529308,0.654828347,FALSE,0,,10.54942563,71.27191223,50273,24172,26101,2,3,0.384615385,0.375,0.153846154,0.166666667,0,14600.73,0,25166.33,39767.06
HH0195,R0195,Kajiado,Midline,Male,Control,14,26,5,12,2,4,1,2,0,2,0,0,,20.93748835,,,,394.798336,,,14.16391832,,16.0737717,1.677113385,0.452122502,0.597831079,FALSE,0,,2.01437434,71.97554871,19249,12545,6704,2,0,0.357142857,0.461538462,0.142857143,0.153846154,0,16532.17,0,0,16532.17
HH0195,R0195,Kajiado,Endline,Male,Control,12,27,4,13,2,4,1,2,0,2,0,1,,20.61088197,,16.77723555,,375.266239,,298.343225,18.32640279,13.55262533,15.10343516,3.40163164,0.680393393,0.373190842,TRUE,28940,0.819674126,3.027382531,57.09052206,135117,92927,42190,2,1,0.333333333,0.481481481,0.166666667,0.148148148,0,15469.14,0,5005.37,20474.51
HH0196,R0196,Samburu,Baseline,Male,Non-KPMD Seller,12,31,6,15,2,4,1,2,1,1,1,2,20.05475598,23.32882318,21.57094525,18.95138161,386.1866828,320.5319141,396.632986,373.1921217,17.48174353,17.13248771,18.01453848,2.411041841,0.67030708,0.630634143,FALSE,0,,10.28655083,60.79767708,21467,8692,12775,2,3,0.5,0.483870968,0.166666667,0.129032258,7744.88,7477.63,8555.75,14145.01,37923.27
HH0196,R0196,Samburu,Midline,Male,Non-KPMD Seller,12,33,7,17,2,5,1,3,1,3,0,1,22.77423662,15.86992901,,25.66507784,369.0381604,357.7716987,,426.0047046,6.965083191,11.46491838,20.12882726,2.364582968,0.251637837,0.770999861,FALSE,0,,4.88763061,60.13128618,70297,55480,14817,4,1,0.583333333,0.515151515,0.166666667,0.151515152,8404.56,17033.43,0,10933.44,36371.43
HH0196,R0196,Samburu,Endline,Male,Non-KPMD Seller,11,26,6,12,2,4,1,2,0,1,0,0,,20.01107757,,,,307.7745362,,,11.38442234,,29.40868445,0.805041154,0.175650924,0.378886553,TRUE,36985,0.635673097,6.603464115,54.13918801,16887,7160,9727,1,0,0.545454545,0.461538462,0.181818182,0.153846154,0,6158.9,0,0,6158.9
HH0197,R0197,Narok,Baseline,Female,Non-KPMD Seller,12,20,7,10,2,2,1,1,2,4,1,2,27.70320807,23.88403497,15.61901393,17.33820746,393.525613,269.5864596,364.0964398,338.5083275,13.23150228,12.13770938,21.10879573,3.177715262,0.876992199,0.421491545,FALSE,0,,7.115106264,51.27540469,164326,85043,79283,6,3,0.583333333,0.5,0.166666667,0.1,21803.84,25755.25,5686.83,11738.26,64984.18
HH0197,R0197,Narok,Midline,Female,Non-KPMD Seller,9,20,5,10,1,3,1,2,1,4,0,0,23.8941395,23.63442136,,,383.7086761,372.2813292,,,12.35235008,,13.08893434,3.625228879,0.734606225,0.710486211,FALSE,0,,0,61.55918586,90774,45939,44835,5,0,0.555555556,0.5,0.111111111,0.15,9168.39,35194.62,0,0,44363.01
HH0197,R0197,Narok,Endline,Female,Non-KPMD Seller,10,18,5,9,2,2,1,1,1,4,0,1,22.00930286,23.13478756,,20.47943802,424.7387765,414.6083027,,316.7636201,10.23119257,9.085618679,15.00803904,3.372950165,0.752724033,0.7118197,FALSE,0,,8.655554593,65.4196598,47137,28498,18639,5,1,0.5,0.5,0.2,0.111111111,9348.2,38367.5,0,6487.14,54202.84
HH0198,R0198,Narok,Baseline,Male,KPMD,30,23,19,16,3,2,2,1,1,1,0,0,23.04395137,26.66137647,,,370.8546233,270.2346946,,,13.52557195,,20.08877642,1.690085171,0.336101826,0.697627872,TRUE,55504,1,10.79386095,58.66178832,18772,11425,7347,2,0,0.633333333,0.695652174,0.1,0.086956522,8545.96,7204.83,0,0,15750.79
HH0198,R0198,Narok,Midline,Male,KPMD,35,21,23,14,4,2,3,1,2,1,1,1,23.95185553,25.13957325,24.78579219,22.24761125,317.0899838,313.112089,424.1014146,339.3090183,15.61610867,18.03920397,24.56385301,2.944982324,0.638761279,0.459240518,FALSE,0,,8.160734816,43.4188268,106608,63110,43498,3,2,0.657142857,0.666666667,0.114285714,0.095238095,15189.79,7871.5,10511.69,7548.82,41121.8
HH0198,R0198,Narok,Endline,Male,KPMD,33,20,21,14,2,2,1,1,3,1,4,2,21.83464497,22.38375338,23.26216147,23.14911446,416.3513332,351.4326902,400.0984714,269.5800601,15.97213444,10.49639881,20.58641169,2.079395739,0.59386567,0.633963353,FALSE,0,,0,72.21331008,47201,41878,5323,4,6,0.636363636,0.7,0.060606061,0.1,27272.65,7866.38,37228.62,12481.08,84848.73
HH0199,R0199,Narok,Baseline,Female,KPMD,15,17,11,10,1,2,1,1,3,2,0,0,23.03369943,19.7477779,,,426.7426017,352.2009994,,,14.12036651,,23.10264385,1.753034628,0.691616066,0.262429289,TRUE,22188,0.943546851,12.41553751,64.13122499,26955,10179,16776,5,0,0.733333333,0.588235294,0.066666667,0.117647059,29488.38,13910.37,0,0,43398.75
HH0199,R0199,Narok,Midline,Female,KPMD,14,15,10,9,2,1,1,1,2,1,1,1,26.10756265,25.91942667,26.89531618,15.59364585,373.8982021,412.2845014,382.4754029,421.2658818,11.0806446,11.5247704,6.631093076,1.13052601,0.670071268,0.688066154,TRUE,28114,0.829188715,2.12006676,53.81818769,110479,71826,38653,3,2,0.714285714,0.6,0.142857143,0.066666667,19523.14,10686.18,10286.8,6569.07,47065.19
HH0199,R0199,Narok,Endline,Female,KPMD,16,19,10,13,2,2,1,1,1,0,1,0,23.75608079,,21.57620208,,442.29508,,424.016038,,18.57640713,6.184378646,21.13143726,1.595773764,0.825095622,0.563881072,TRUE,19054,1,6.203188858,66.45522492,80851,53550,27301,1,1,0.625,0.684210526,0.125,0.105263158,10507.2,0,9148.66,0,19655.86
HH0200,R0200,Narok,Baseline,Female,Non-KPMD Seller,29,14,17,7,4,2,2,1,1,2,0,2,24.43967197,20.83661532,,21.04168281,420.0321217,318.0788491,,396.8512921,14.09963054,19.0635808,21.83699672,3.086615208,0.713781979,0.172353642,TRUE,7694,0.873285928,5.023232319,63.44409731,99616,50010,49606,3,2,0.586206897,0.5,0.137931034,0.142857143,10265.45,13255.37,0,16700.84,40221.66
HH0200,R0200,Narok,Midline,Female,Non-KPMD Seller,29,16,13,7,4,2,2,1,1,4,0,0,22.55563944,21.960755,,,357.0914928,322.9996788,,,17.32148114,,35.88690175,2.302923338,0.546066479,0.602327341,TRUE,36544,0.835485654,7.113173737,55.52789263,80520,39180,41340,5,0,0.448275862,0.4375,0.137931034,0.125,8054.43,28373.27,0,0,36427.7
HH0200,R0200,Narok,Endline,Female,Non-KPMD Seller,26,16,12,8,3,2,2,1,1,3,1,1,17.19845705,23.45864111,21.63000335,26.29888953,332.3340584,310.9708471,391.8836409,388.5951452,8.147698018,10.51269984,29.91320161,1.936313237,0.818559771,0.654295703,FALSE,0,,9.401155167,67.18784646,93621,30247,63374,4,2,0.461538462,0.5,0.115384615,0.125,5715.63,21884.86,8476.44,10219.62,46296.55
HH0201,R0201,Samburu,Baseline,Female,KPMD,12,34,9,23,1,4,1,3,3,2,4,2,31.72967755,21.04522396,31.08143289,19.66945989,362.464569,369.8964656,439.9015437,400.5135973,6.260667183,9.282789063,6.544767805,0.933081016,0.94481399,0.862825142,TRUE,32434,0.939439934,8.799056351,60.67391301,101532,78628,22904,5,6,0.75,0.676470588,0.083333333,0.117647059,34502.65,15569.11,54691.08,15755.77,120518.61
HH0201,R0201,Samburu,Midline,Female,KPMD,11,36,8,25,1,3,1,2,1,1,2,1,23.57970104,19.8438667,18.34958287,26.3015464,399.8546497,366.3129955,450.6079555,313.5039396,6.793107372,12.15269575,20.93271375,0.688085233,0.699208246,0.363583443,FALSE,0,,1.870476549,45.04485967,48347,26564,21783,2,3,0.727272727,0.694444444,0.090909091,0.083333333,9428.45,7269.07,16536.94,8245.64,41480.1
HH0201,R0201,Samburu,Endline,Female,KPMD,15,35,11,25,1,4,1,3,4,1,5,1,26.22300949,21.72444194,16.90878473,18.77178635,358.983961,334.4698187,368.3298737,385.2806917,12.58442969,11.12285873,25.85293607,1.571255158,0.896548455,0.145320984,FALSE,0,,10.00488586,58.06766663,10177,5430,4747,5,6,0.733333333,0.714285714,0.066666667,0.114285714,37654.56,7266.17,31140.05,7232.41,83293.19
HH0202,R0202,Kajiado,Baseline,Male,Control,23,16,11,6,4,3,2,2,0,3,0,2,,19.24063715,,18.79581516,,412.0045839,,460.3580243,18.77659374,9.03022793,9.801424654,1.766503398,0.98161331,0.728466289,FALSE,0,,4.280061157,53.24339909,174321,80919,93402,3,2,0.47826087,0.375,0.173913043,0.1875,0,23781.69,0,17305.61,41087.3
HH0202,R0202,Kajiado,Midline,Male,Control,22,13,9,5,3,2,1,1,1,5,0,1,26.03666308,25.04681735,,18.59859581,334.8327226,451.5222892,,379.6647723,9.162875888,20.68118645,23.10020039,0.536843612,0.975387171,0.352442381,TRUE,15975,0.776934383,10.83934371,72.22253526,31180,14978,16202,6,1,0.409090909,0.384615385,0.136363636,0.153846154,8717.93,56545.98,0,7061.23,72325.14
HH0202,R0202,Kajiado,Endline,Male,Control,21,14,10,6,3,3,1,2,0,0,0,0,,,,,,,,,,,26.7127303,3.263705008,0.304095595,0.829734476,FALSE,0,,8.846926174,58.65791417,73869,44049,29820,0,0,0.476190476,0.428571429,0.142857143,0.214285714,0,0,0,0,0
HH0203,R0203,Kajiado,Baseline,Male,KPMD,14,8,10,5,1,1,1,1,2,1,1,1,28.49942695,22.73683628,20.52740882,26.79274224,390.54556,368.9235603,426.0334735,314.558143,11.9793572,13.46374338,11.59730295,2.114662448,0.859772006,0.812772493,TRUE,29736,0.796754612,14.55852432,48.5339009,168338,98282,70056,3,2,0.714285714,0.625,0.071428571,0.125,22260.65,8388.15,8745.36,8427.88,47822.04
HH0203,R0203,Kajiado,Midline,Male,KPMD,13,11,9,7,1,1,1,1,0,0,2,1,,,27.35926416,18.84659008,,,417.2031059,340.5839191,,11.66911407,18.68931052,1.723754648,0.401503165,0.60301054,TRUE,29751,0.82273261,12.16173428,59.52158726,168275,104227,64048,0,3,0.692307692,0.636363636,0.076923077,0.090909091,0,0,22828.74,6418.85,29247.59
HH0203,R0203,Kajiado,Endline,Male,KPMD,15,9,11,6,1,1,1,1,4,1,0,0,25.3215151,25.34884874,,,400.031734,364.2168954,,,10.80846037,,14.13857976,1.861994398,0.617229063,0.19081953,FALSE,0,,14.42056465,60.80768621,228279,179558,48721,5,0,0.733333333,0.666666667,0.066666667,0.111111111,40517.64,9232.48,0,0,49750.12
HH0204,R0204,Narok,Baseline,Female,KPMD,26,7,18,5,3,1,2,1,4,1,1,1,28.25508934,25.17321649,24.1760496,22.92054009,415.9088627,391.8190214,292.3889747,357.7500023,11.32722363,13.00775769,17.33229182,2.403428367,0.292677987,0.650677286,FALSE,0,,17.56092818,63.6257417,52159,29360,22799,5,2,0.692307692,0.714285714,0.115384615,0.142857143,47006.17,9863.35,7068.81,8199.82,72138.15
HH0204,R0204,Narok,Midline,Female,KPMD,23,9,16,5,2,1,1,1,3,1,3,1,25.91060885,24.6681274,23.78719735,33,398.7378293,354.730039,429.6789681,346.5433138,10.336888,13.40110604,26.89143028,2.734225788,0.282033872,0.72458871,TRUE,73350,0.977088229,0.48717616,64.46772507,27932,19995,7937,4,4,0.695652174,0.555555556,0.086956522,0.111111111,30994.62,8750.53,30662.58,11435.93,81843.66
HH0204,R0204,Narok,Endline,Female,KPMD,26,8,18,5,2,1,1,1,3,1,5,1,29.66932589,23.02526088,23.01165806,22.75206528,376.6225285,320.6268671,377.8550674,353.5132219,8.489988941,13.03388987,17.47702862,1.684135072,0.610067802,0.552080548,TRUE,19009,0.91115574,0,71.28400796,103573,67176,36397,4,6,0.692307692,0.625,0.076923077,0.125,33522.41,7382.52,43475.36,8043.16,92423.45
HH0205,R0205,Samburu,Baseline,Female,KPMD,14,1,9,1,2,0,1,0,4,1,0,0,28.7068205,27.34767682,,,379.1378456,335.5671697,,,11.97988248,,34.9932269,1.717784556,0.513978398,0.335037729,FALSE,0,,16.05715563,68.73164818,126350,48456,77894,5,0,0.642857143,1,0.142857143,0,43535.37,9176.98,0,0,52712.35
HH0205,R0205,Samburu,Midline,Female,KPMD,12,0,7,0,1,0,1,0,4,2,0,0,22.54298934,24.81652495,,,428.7572853,454.3069818,,,10.93743931,,26.77086179,3.198417106,0.47902441,0.596161778,FALSE,0,,5.517278633,53.08265931,38509,21829,16680,6,0,0.583333333,,0.083333333,,38661.88,22548.64,0,0,61210.52
HH0205,R0205,Samburu,Endline,Female,KPMD,11,1,8,1,1,0,1,0,3,1,0,0,23.74912324,19.45797034,,,394.8282227,322.4721484,,,12.68326176,,26.47637815,1.234832895,0.915065492,0.89045176,TRUE,65396,0.833935214,5.978168324,62.19782588,58379,40124,18255,4,0,0.727272727,1,0.090909091,0,28130.47,6274.65,0,0,34405.12
HH0206,R0206,Kajiado,Baseline,Male,KPMD,9,8,6,6,1,1,1,1,4,1,0,0,27.1547366,26.20172769,,,386.039561,316.2421235,,,10.78637509,,29.77052937,2.165679611,0.209635839,0.193937939,TRUE,63931,0.854365483,14.05490577,69.65886739,21986,15052,6934,5,0,0.666666667,0.75,0.111111111,0.125,41931.21,8286.09,0,0,50217.3
HH0206,R0206,Kajiado,Midline,Male,KPMD,9,11,6,8,1,1,1,1,1,1,1,1,27.07885761,22.23486444,19.85647862,25.17473537,309.601923,301.79518,335.0917372,379.3204575,12.55814314,16.74936296,27.13826656,2.909152328,0.535646701,0.569319492,FALSE,0,,4.764783663,51.67661479,34714,19122,15592,2,2,0.666666667,0.727272727,0.111111111,0.090909091,8383.67,6710.37,6653.74,9549.29,31297.07
HH0206,R0206,Kajiado,Endline,Male,KPMD,14,12,8,8,1,1,1,1,3,1,4,2,26.11410757,21.77734414,23.3203693,20.61895043,407.5036743,366.9298774,357.8904514,395.4902073,17.37885317,9.0197719,10.82741437,1.905646817,0.757582234,0.632887518,FALSE,0,,7.473383603,77.40731977,80374,43087,37287,4,6,0.571428571,0.666666667,0.071428571,0.083333333,31924.78,7990.76,33384.55,16309.19,89609.28
HH0207,R0207,Kajiado,Baseline,Female,Non-KPMD Seller,9,20,5,9,1,2,1,1,1,3,1,2,24.67635375,24.14323798,20.26717587,24.77031377,370.3498753,257.8060687,384.4203958,395.9506156,14.24661301,7.17396326,26.15156421,2.68871204,0.26822771,0.563790748,FALSE,0,,17.89139023,48.01184732,182622,67742,114880,4,3,0.555555556,0.45,0.111111111,0.1,9138.88,18672.82,7791.12,19615.64,55218.46
HH0207,R0207,Kajiado,Midline,Female,Non-KPMD Seller,4,20,2,10,1,3,1,2,0,1,2,4,,24.29440856,24.97397869,20.19741723,,330.2126738,409.9573845,377.5802846,12.29358375,13.38954349,16.93670293,2.479979449,0.78142819,0.780673448,TRUE,56028,0.642733115,19.01870478,73.58152691,43371,23963,19408,1,6,0.5,0.5,0.25,0.15,0,8022.32,20476.53,30504.59,59003.44
HH0207,R0207,Kajiado,Endline,Female,Non-KPMD Seller,0,18,0,10,0,2,0,1,0,0,0,1,,,,18.42540877,,,,370.5058105,,15.31031974,16.73631187,2.348731472,0.355759571,0.56908021,TRUE,14347,0.786538457,15.46845564,60.03430966,49563,28066,21497,0,1,,0.555555556,,0.111111111,0,0,0,6826.72,6826.72
HH0208,R0208,Samburu,Baseline,Female,Non-KPMD Seller,22,36,13,21,4,5,2,3,0,1,0,1,,19.3454131,,20.11584646,,279.1605659,,460.2595733,17.78908421,13.5642987,29.07512872,2.877128675,0.869582929,0.401968304,FALSE,0,,20.82949329,47.70282535,12663,9481,3182,1,1,0.590909091,0.583333333,0.181818182,0.138888889,0,5400.48,0,9258.51,14658.99
HH0208,R0208,Samburu,Midline,Female,Non-KPMD Seller,22,34,12,19,3,5,2,3,0,0,1,4,,,26.71774016,19.548762,,,357.5068127,313.6880336,,16.18418813,31.97178348,2.185636706,0.023801589,0.178723729,FALSE,0,,10.16674178,60.73638893,80999,34495,46504,0,5,0.545454545,0.558823529,0.136363636,0.147058824,0,0,9551.77,24528.85,34080.62
HH0208,R0208,Samburu,Endline,Female,Non-KPMD Seller,21,36,10,18,4,4,2,2,1,2,0,1,28.84968968,19.81158701,,18.61756755,374.7135299,351.3244715,,454.9398108,18.69746178,14.86262625,38.49413769,2.475246691,0.670934104,0.564489018,FALSE,0,,7.233565399,58.03905962,92059,38826,53233,3,1,0.476190476,0.5,0.19047619,0.111111111,10810.37,13920.59,0,8469.87,33200.83
HH0209,R0209,Kajiado,Baseline,Female,KPMD,9,11,6,7,1,1,1,1,1,1,2,1,22.33406091,18.33548306,25.50972735,20.95048622,313.379158,406.0548144,413.5210199,316.5422262,9.886091412,14.1392359,16.24571551,1.607140807,0.708387543,0.737352996,FALSE,0,,10.36568911,70.77619013,117394,75775,41619,2,3,0.666666667,0.636363636,0.111111111,0.090909091,6999.03,7445.21,21097.62,6631.71,42173.57
HH0209,R0209,Kajiado,Midline,Female,KPMD,12,14,9,9,1,2,1,1,4,2,2,1,28.53673772,21.55466004,21.03477314,22.3873836,366.8102736,385.3630886,357.0200644,415.9171843,16.06083633,11.00091489,18.60736126,1.362717449,0.543086662,0.708846195,FALSE,0,,11.89225278,52.31973558,39441,30331,9110,6,3,0.75,0.642857143,0.083333333,0.142857143,41870.27,16612.74,15019.67,9311.3,82813.98
HH0209,R0209,Kajiado,Endline,Female,KPMD,14,8,9,6,2,1,1,1,4,1,1,0,26.14033823,28.75958368,24.96676464,,403.0705215,307.3117432,439.3936266,,8.769261068,11.80633593,13.69460224,1.838326584,0.778044676,0.217787262,TRUE,48051,1,0,75.34226674,31657,18897,12760,5,1,0.642857143,0.75,0.142857143,0.125,42145.6,8838.16,10970.24,0,61954
HH0210,R0210,Kajiado,Baseline,Female,Control,2,4,1,2,0,1,0,0,0,1,0,1,,23.02945373,,27.6719444,,355.0549431,,438.0013522,15.07326525,12.70141502,25.48547528,1.744784541,0.944865484,0.448842215,FALSE,0,,7.215673086,53.83236723,114627,61915,52712,1,1,0.5,0.5,0,0.25,0,8176.72,0,12120.35,20297.07
HH0210,R0210,Kajiado,Midline,Female,Control,4,8,2,4,1,2,1,1,0,3,0,4,,20.99761195,,20.10983159,,392.6342408,,346.3192147,10.92688441,14.40677019,24.21642961,3.636921561,0.652561076,0.371902073,FALSE,0,,12.37035435,54.77269121,188273,83025,105248,3,4,0.5,0.5,0.25,0.25,0,24733.14,0,27857.68,52590.82
HH0210,R0210,Kajiado,Endline,Female,Control,6,5,3,2,1,1,1,1,0,5,0,4,,25.75132127,,21.55847979,,458.8231319,,355.827542,15.35913475,11.19788759,20.18937247,2.361023938,0.787031545,0.77370222,FALSE,0,,7.501203237,47.08477206,51174,30226,20948,5,4,0.5,0.4,0.166666667,0.2,0,59076.51,0,30684.4,89760.91
HH0211,R0211,Samburu,Baseline,Female,Non-KPMD Seller,15,15,8,8,2,2,1,1,0,6,0,5,,19.09418757,,21.93290317,,290.6122105,,364.0782663,15.27989536,12.44582226,29.38838704,2.114669067,0.119582101,0.870253033,FALSE,0,,6.480544054,67.8751305,35685,21787,13898,6,5,0.533333333,0.533333333,0.133333333,0.133333333,0,33294.02,0,39926.47,73220.49
